,Product Title, Category Label,title_len_chars,title_len_words,has_digit,has_upper_acronym,longest_word_len
15562,hotpoint ultimate collection mwh 2734 b combination microwave black,Microwaves,67,9,1,0,11
15563,mwh2734b combination microwave 25 litres capacity 800w in black,Microwaves,63,9,1,0,11
15564,hotpoint mwh 27343 b combination microwave black,Microwaves,48,7,1,0,11
15565,samsung mc28m6075cs 28l microwave with easy view,Microwaves,48,7,1,0,11
15566,samsung easy view free standing microwave oven in silver,Microwaves,56,9,0,0,9
15567,samsung mc28m6075c combi microwave,Microwaves,34,4,1,0,10
15568,russell hobbs rhm2064b 20l 800w freestanding digital microwave in black,Microwaves,71,10,1,0,12
15569,russell hobbs rhm2064b 20 litre black digital microwave,Microwaves,55,8,1,0,9
15570,russell hobbs rhm2064b solo microwave black,Microwaves,43,6,1,0,9
15571,russell hobbs rhm2064b legacy 20l digital microwave in black,Microwaves,60,9,1,0,9
15572,russell hobbs rhm2079a 20l digital 800w solo microwave white,Microwaves,60,9,1,0,9
15573,russell hobbs aura rhm2079a compact solo microwave white,Microwaves,56,8,1,0,9
15574,russell hobbs rhm2079a aura 20 litre white digital microwave with blac,Microwaves,70,11,1,0,9
15575,russell hobbs rhm2079a 20l 800w aura freestanding digital microwave in white,Microwaves,76,11,1,0,12
15576,panasonic nn cf873sbpq stainless steel 32l capacity microwave oven,Microwaves,66,9,1,0,9
15577,panasonic nn cf873sbpq combination stainless steel microwave oven 32 litre 1000 watt,Microwaves,84,12,1,0,11
15578,panasonic nncf873sbpq s/steel combination mircrowave,Microwaves,52,5,1,0,11
15579,panasonic nn e281mmbpq silver microwave oven,Microwaves,44,6,1,0,9
15580,panasonic metallic microwave 800w 20l,Microwaves,37,5,1,0,9
15581,panasonic nne281mmbpq microwave 800w,Microwaves,36,4,1,0,11
15582,de dietrich dkc7340x dx1 built in combi microwave for tall housing platinum,Microwaves,75,12,1,0,9
15583,de dietrich integrated single oven in platinum,Microwaves,46,7,0,0,10
15584,dkc7340x de dietrich 45cm combioven microwave 40l 1000w platinum,Microwaves,64,9,1,0,9
15585,700watts compact microwave grill 5 power levels,Microwaves,47,7,1,0,9
15586,beko mgc20100w/mgc20100w,Microwaves,24,2,1,0,19
15587,beko free standing microwave oven in white,Microwaves,42,7,0,0,9
15588,beko mgc20100w grill and microwave 20 litre 700 w white,Microwaves,55,10,1,0,9
15589,bosch hmt84m654b built in compact microwave oven brushed steel,Microwaves,62,9,1,0,10
15590,bosch hmt84m654b serie 6 compact integrated microwave oven in brushed steel,Microwaves,75,11,1,0,10
15591,bosch microwave oven 25ltr stainless steel frameless,Microwaves,52,7,1,0,9
15592,russell hobbs rhm2017 20l silver digital microwave,Microwaves,50,7,1,0,9
15593,russell hobbs rhm2017 20l 800w freestanding digital microwave silver,Microwaves,68,9,1,0,12
15594,russell hobbs rhm2017 20 litre silver digital microwave with chrome ha,Microwaves,70,11,1,0,9
15595,russell hobbs rhm2017 compact solo microwave silver,Microwaves,51,7,1,0,9
15596,miele m6012 freestanding microwave oven with grill stainless steel,Microwaves,66,9,1,0,12
15597,miele m6012 contourline microwave oven with grill stainless steel,Microwaves,65,9,1,0,11
15598,miele m6012 freestanding microwave,Microwaves,34,4,1,0,12
15599,candy mic440vtx built in combi microwave oven in stainless sleel,Microwaves,64,10,1,0,9
15600,candy mic440vtx 900w 44l compact height built in microwave oven and grill stainless steel,Microwaves,89,14,1,0,9
15601,candy mic440vtx built in combination microwave black,Microwaves,52,7,1,0,11
15602,de dietrich dme7121x built in microwave for wall unit platinum,Microwaves,62,10,1,0,9
15603,de dietrich dme7121x built in compact solo microwave black silver,Microwaves,65,10,1,0,9
15604,de dietrich integrated microwave oven in platinum,Microwaves,49,7,0,0,10
15605,de dietrich dme7121x built in 38cm microwave oven stainless steel,Microwaves,65,10,1,0,9
15606,de dietrich dkc7340a dx1 built in combi microwave for tall housing black,Microwaves,72,12,1,0,9
15607,dkc7340a de dietrich 45cm combi oven microwave 40l 1000w black,Microwaves,62,10,1,0,9
15608,de dietrich dkc7340a built in combination microwave black,Microwaves,57,8,1,0,11
15609,de dietrich dme7121w built in microwave for wall unit white,Microwaves,59,10,1,0,9
15610,dme7121w de dietrich 38cm compact solo microwave 26l 900w white,Microwaves,63,10,1,0,9
15611,bosch hmt84m421 mikrowelle wei hmt84m421,Microwaves,40,5,1,0,10
15612,bosch hmt84m421 25l 900w wei mikrowelle,Microwaves,39,6,1,0,10
15613,bosch mikrowelle hmt84m421,Microwaves,26,3,1,0,10
15614,mikrowellenger t mit grill hmt 84m421,Microwaves,37,6,1,0,14
15615,neff einbau mikrowellenger t mit grill hlagd53n0 schwarz hgb53,Microwaves,62,9,1,0,14
15616,neff rahmenloses mikrowellenger t hgb53,Microwaves,39,5,1,0,14
15617,neff hlagd53n0b 38cm built in microwave with grill,Microwaves,50,8,1,0,10
15618,bosch einbau mikrowelle bfl524mb0 serie 6,Microwaves,41,6,1,0,10
15619,bosch einbau mikrowelle 28cm/38cm/45cm bfl524mb0,Microwaves,48,5,1,0,14
15620,bosch einbau mikrowellenger t vulkan schwarzbfl524mb0,Microwaves,53,6,1,0,16
15621,bosch bfl524mw0,Microwaves,15,2,1,0,9
15622,bosch einbau mikrowelle 28cm/38cm/45cm bfl524mw0,Microwaves,48,5,1,0,14
15623,bosch einbau mikrowelle polar wei bfl524mw0,Microwaves,43,6,1,0,10
15624,siemens cp565ags0 eingebaut kombi mikrowelle,Microwaves,44,5,1,0,10
15626,siemens einbau mikrowelle mit dampfgarfunktion edelstahl cp565ags0,Microwaves,66,7,1,0,16
15627,bosch bel554ms0,Microwaves,15,2,1,0,9
15628,bosch einbau mikrowelle 28cm/38cm/45cm bel554ms0,Microwaves,48,5,1,0,14
15629,bosch einbau mikrowelle mit grill edelstahl bel554ms0,Microwaves,53,7,1,0,10
15630,bosch bfl524ms0,Microwaves,15,2,1,0,9
15631,bosch einbau mikrowelle 28cm/38cm/45cm bfl524ms0,Microwaves,48,5,1,0,14
15632,bosch einbau mikrowellenger t edelstahl bfl524ms0,Microwaves,49,6,1,0,14
15633,mikrowelle mo 20 dsii si,Microwaves,24,5,1,0,10
15634,gorenje mikrowelle mo20dsii,Microwaves,27,3,1,0,10
15635,gorenje stand mikrowelle mo 20 dsii,Microwaves,35,6,1,0,10
15636,morphy richards microwave accents colour collection 511510 23l digital solo microwave black,Microwaves,91,12,1,0,10
15637,morphy richards accents 511510 black 23l microwave,Microwaves,50,7,1,0,9
15638,23l black microwave 511510,Microwaves,26,4,1,0,9
15639,whirlpool amw515ix absolute built in microwave in stainless steel,Microwaves,65,9,1,0,9
15640,whirlpool amw515ix built in combi microwave 900 watts 40 litres stainless steel,Microwaves,79,12,1,0,9
15641,whirlpool amw 515/ix/amw 515/ix,Microwaves,31,4,1,0,10
15642,swan sm22130cn solo microwave cream,Microwaves,35,5,1,0,9
15643,swan sm22130cn retro manual microwave 20 litre 800w cream,Microwaves,57,9,1,0,9
15644,swan 800w manual microwave,Microwaves,26,4,1,0,9
15645,bosch mikrowellenger t 28cm/38cm bfl634gb1,Microwaves,42,5,1,0,14
15646,bosch einbaumikrowelle schwarz bfl634gb1,Microwaves,40,4,1,0,16
15647,bosch bfl634gb1 microwave oven,Microwaves,30,4,1,0,9
15648,severin mw 7869 microwave 900 w grill function,Microwaves,46,8,1,0,9
15649,severin mw 7869,Microwaves,15,3,1,0,7
15650,mikrowelle m.grill mw7869 edelstahl geb rstet,Microwaves,45,6,1,0,10
15651,hotpoint mwh 25223 b/mwh 25223 b,Microwaves,32,6,1,0,8
15652,hotpoint mwh25223b 25l 700w gusto grill microwave black,Microwaves,55,8,1,0,9
15653,hotpoint mwh25223b 25l 700w gusto grill microwave black,Microwaves,55,8,1,0,9
15654,hotpoint gusto mwh 25223 b microwave with grill black,Microwaves,53,9,1,0,9
15655,russell hobbs rhem1901b easi microwave compact black flatbed digita,Microwaves,67,9,1,0,9
15656,russell hobbs microwaves free standing microwave oven in black,Microwaves,62,9,0,0,10
15657,russell hobbs rhem1901b flatbed digital 700w solo microwave black,Microwaves,65,9,1,0,9
15658,samsung nq50k5130bs 50l built in standard microwave stainless steel,Microwaves,67,9,1,0,11
15659,samsung nq50k5130bs built in chef collection microwave for tall housing stainless steel,Microwaves,87,12,1,0,11
15660,samsung nq50k5130bs 50 litres solo built in microwave with steam clean,Microwaves,70,11,1,0,11
15661,sharp microwave r274slm 20l 800w silver,Microwaves,39,6,1,0,9
15662,sharp r270rdm touch control 20 l red freestanding microwave oven,Microwaves,64,10,1,0,12
15663,800watts solo microwave oven 20litre 10 auto menus,Microwaves,50,8,1,0,9
15664,smeg cortina integrated microwave oven in white silver,Microwaves,54,8,0,0,10
15665,smeg cortina integrated microwave oven in anthracite,Microwaves,52,7,0,0,10
15666,swan retro sm22070bn solo microwave black,Microwaves,41,6,1,0,9
15667,swan retro manual microwave 25 litre 900 w black,Microwaves,48,9,1,0,9
15668,swan retro free standing microwave oven in black,Microwaves,48,8,0,0,9
15669,swan retro sm22070bln solo microwave blue,Microwaves,41,6,1,0,10
15670,swan retro manual microwave 25 litre 900 w blue,Microwaves,47,9,1,0,9
15671,swan retro free standing microwave oven in blue,Microwaves,47,8,0,0,9
15672,siemens be634lgs1 eingebaut 21l 900w schwarz,Microwaves,44,6,1,0,9
15674,siemens einbaumikrowelle edelstahl be634lgs1,Microwaves,44,4,1,0,16
15675,siemens be634rgs1 eingebaut 21l 900w schwarz,Microwaves,44,6,1,0,9
15676,siemens kompaktger t be634rgs1,Microwaves,30,4,1,0,10
15677,siemens einbaumikrowelle edelstahl be634rgs1,Microwaves,44,4,1,0,16
15678,bosch ber634gs1 eingebaut 21l 900w schwarz,Microwaves,42,6,1,0,9
15679,bosch einbaumikrowelle edelstahl ber634gs1,Microwaves,42,4,1,0,16
15680,bosch mikrowellenger t 28cm/38cm ber634gs1,Microwaves,42,5,1,0,14
15681,bosch bel634gs1 einbaumikrowelle,Microwaves,32,3,1,0,16
15682,bosch bel634gs1 stainless steel microwave oven with grill 21 litre 900 watt,Microwaves,75,12,1,0,9
15683,bosch einbaumikrowelle edelstahl bel634gs1,Microwaves,42,4,1,0,16
15684,bosch mikrowellenger t 28cm/38cm bel634gs1,Microwaves,42,5,1,0,14
15685,bosch bfr634gs1 edelstahl einbaumikrowelle,Microwaves,42,4,1,0,16
15686,bosch mikrowellenger t 28cm/38cm bfr634gs1,Microwaves,42,5,1,0,14
15687,bosch einbaumikrowelle edelstahl bfr634gs1,Microwaves,42,4,1,0,16
15688,siemens mikrowelle bf634lgw1 einbauger t wei,Microwaves,44,6,1,0,10
15689,siemens kompaktger t bf634lgw1,Microwaves,30,4,1,0,10
15690,siemens einbaumikrowelle wei bf634lgw1,Microwaves,38,4,1,0,16
15691,gorenje mmo 20 dw ii 474782,Microwaves,27,6,1,0,7
15692,gorenje mikrowelle wei mmo20dwii,Microwaves,32,4,1,0,10
15693,gorenje stand mikrowelle mmo 20 dw ii,Microwaves,37,7,1,0,10
15694,russell hobbs rhm2064g heritage digital 800w solo microwave 20 litre grey,Microwaves,73,11,1,0,9
15695,russell hobbs rhm2064g russell hobbs heritage 20 litre metallic grey d,Microwaves,70,11,1,0,8
15696,russell hobbs rhm2064g compact solo microwave grey,Microwaves,50,7,1,0,9
15697,russell hobbs rhm2064g 20l 800w freestanding digital microwave grey,Microwaves,67,9,1,0,12
15698,akai a24006 digital solo microwave with 5 power levels 700 w 20 litre black,Microwaves,75,14,1,0,9
15699,akai a24006 digital 700w microwave 20l black,Microwaves,44,7,1,0,9
15700,akai black digital microwave 700w,Microwaves,33,5,1,0,9
15701,neff h12we60w0g microwave oven white,Microwaves,36,5,1,0,10
15702,neff h12we60w0g 900w 25l built in,Microwaves,33,6,1,0,10
15703,neff microwave oven h12we60w0g,Microwaves,30,4,1,0,10
15704,daewoo kor6a0rr red 20l freestanding 800w eco standby touch control mi,Microwaves,70,11,1,0,12
15705,daewoo kor6a0rr digital eco 800w microwave oven 20l,Microwaves,51,8,1,0,9
15706,neff h12we60s0g 900w 25l built in,Microwaves,33,6,1,0,10
15707,neff microwave oven 25 litre black frameless,Microwaves,44,7,1,0,9
15708,neff microwave oven h12we60s0g,Microwaves,30,4,1,0,10
15709,samsung ms23f301eas silver microwave 800w freestanding,Microwaves,54,6,1,0,12
15710,samsung ms23f301eas solo micro wave oven with ceramic enamel 23 l,Microwaves,65,11,1,0,11
15711,samsung ms23f301eas,Microwaves,19,2,1,0,11
15712,samsung cm1089 commercial microwave 1100w,Microwaves,41,5,1,0,10
15713,samsung cm1089 1100w microwave oven cb937,Microwaves,41,6,1,0,9
15714,samsung 1100w light duty microwave oven cm1089,Microwaves,46,7,1,0,9
15715,samsung cm1099 commercial microwave 1100w,Microwaves,41,5,1,0,10
15716,samsung cm1099 light duty 1100w microwave oven cb936,Microwaves,52,8,1,0,9
15717,samsung 1100w light duty microwave oven cm1099,Microwaves,46,7,1,0,9
15718,panasonic nn sd452w 32l 1000w wei,Microwaves,33,6,1,0,9
15719,panasonic nn sd452w solo 32l mikrowelle wei nn sd452wepg,Microwaves,56,9,1,0,10
15720,mikrowellenger t nn sd452wepg,Microwaves,29,4,1,0,14
15721,electrolux ems17006ox microwave oven 60cm wide 17 litre anti fingerprint stainless steel,Microwaves,88,12,1,0,11
15722,panasonic mikrowelle nne221m,Microwaves,28,3,1,0,10
15723,panasonic nn e221mmepg mikrowelle solo silber nn e221mmepg,Microwaves,58,8,1,0,10
15724,panasonic nn e221m microwave oven freestanding silver,Microwaves,53,7,1,0,12
15725,mikrowellenger t nn e221mmepg,Microwaves,29,4,1,0,14
15726,panasonic compact microwave oven 800w,Microwaves,37,5,1,0,9
15727,panasonic nn e271 compact microwave 20 l white,Microwaves,46,8,1,0,9
15728,panasonic nne271wmbpq microwave oven 800w 20litre,Microwaves,49,6,1,0,11
15729,bosch hmt84m421b microwave oven white,Microwaves,37,5,1,0,10
15730,bosch hmt84m421b 25 litre microwave white,Microwaves,41,6,1,0,10
15731,bosch series 2 hmt84m421b white freestanding microwave 900w 25 litre,Microwaves,68,10,1,0,12
15732,bosch hmt72m420 arbeitsfl che 17l 800w wei,Microwaves,42,7,1,0,9
15733,bosch hmt 72m420 hmt 72m420,Microwaves,27,5,1,0,6
15734,mikrowellenger t hmt 72m420,Microwaves,27,4,1,0,14
15735,bosch mikrowelle hmt72m420,Microwaves,26,3,1,0,10
15736,bosch hmt72m450 arbeitsfl che 17l 800w,Microwaves,38,6,1,0,9
15737,bosch boshmt72m450b 17 litre 800 watt freestanding solo microwave oven,Microwaves,70,10,1,0,13
15738,bosch hmt72m450 mikrowelle edelstahll stufen 5stk hmt72m450,Microwaves,59,7,1,0,10
15739,bosch mikrowelle hmt72m450,Microwaves,26,3,1,0,10
15740,mikrowellenger t hmt 72m450,Microwaves,27,4,1,0,14
15741,siemens hf12m240 arbeitsfl che 17l 800w wei,Microwaves,43,7,1,0,9
15742,siemens hf 12m240 hf 12m240,Microwaves,27,5,1,0,7
15743,siemens mikrowellenger t hf12m240,Microwaves,33,4,1,0,14
15744,mikrowellenger t hf 12m240 17l,Microwaves,30,5,1,0,14
15745,samsung 1850w microwave oven cm1929 c529,Microwaves,40,6,1,0,9
15746,samsung cm1929 commercial super heavy duty microwave oven 1850w steel,Microwaves,69,10,1,0,10
15747,samsung cm1929 microwave programmable heavy duty 1850w 26 l,Microwaves,59,9,1,0,12
15748,samsung 1850w microwave oven cm1929,Microwaves,35,5,1,0,9
15749,sharp 800w standard touch microwave white,Microwaves,41,6,1,0,9
15750,sharp r270wm touch control 20 l white freestanding microwave,Microwaves,60,9,1,0,12
15751,sharp r270wm 20ltr solo microwave white,Microwaves,39,6,1,0,9
15752,daewoo kor8a9rr 23l freestanding 800w retro style touch control red mi,Microwaves,70,11,1,0,12
15753,daewoo kor8a9rr 23 litre 800w retro touch control microwave red,Microwaves,63,10,1,0,9
15754,samsung easy view free standing microwave oven in black,Microwaves,55,9,0,0,9
15755,samsung black 28l convection microwave oven with hotblast,Microwaves,57,8,1,0,10
15756,samsung 900w combination microwave mc28m6055ck black,Microwaves,52,6,1,0,11
15757,sharp microwave free standing microwave oven in white,Microwaves,53,8,0,0,9
15758,sharp r344wm 25l 900w freestanding mircowave in white,Microwaves,53,8,1,0,12
15759,sharp r344wm 25l 900w digital microwave white,Microwaves,45,7,1,0,9
15760,baumatic integrated microwave oven in stainless steel,Microwaves,53,7,0,0,10
15761,baumatic bmis3820 built in standard microwave oven in stainless steel,Microwaves,69,10,1,0,9
15762,smeg fmi120b linea white built in microwave withelectric grill complete with frame,Microwaves,82,12,1,0,12
15763,smeg fmi120b linea white built in microwave withelectric grill complete with frame,Microwaves,82,12,1,0,12
15764,smeg linea fmi120b built in microwave oven grill white,Microwaves,54,9,1,0,9
15765,5 star facilities microwave combination oven and grill 900w 30 litre stainless steel,Microwaves,84,13,1,0,11
15766,daewoo koc9q3t combination microwave oven with grill 28 l 900 w black,Microwaves,69,12,1,0,11
15767,daewoo black combination microwave 28l,Microwaves,38,5,1,0,11
15768,morphy richards microwave accents colour collection 511511 23l digital solo microwave cream,Microwaves,91,12,1,0,10
15769,23l cream microwave 511511,Microwaves,26,4,1,0,9
15770,morphy richards accents 800w 23l microwave cream,Microwaves,48,7,1,0,9
15771,russell hobbs microwaves free standing microwave oven in black,Microwaves,62,9,0,0,10
15772,russell hobbs retro compact digital microwave rhretmd706b black,Microwaves,63,8,1,0,11
15773,swan retro digital free standing microwave oven in blue,Microwaves,55,9,0,0,9
15774,swan sm22080bln microwave with grill blue,Microwaves,41,6,1,0,10
15775,swan sm22080 retro 900w digital combi microwave grill 25l blue,Microwaves,62,10,1,0,9
15776,swan retro manual microwave 25 litre 900 w cream,Microwaves,48,9,1,0,9
15777,swan retro free standing microwave oven in cream,Microwaves,48,8,0,0,9
15778,swan retro sm22070cn solo microwave cream,Microwaves,41,6,1,0,9
15779,russell hobbs rhvm901 22l digital inverter 900w solo flatbed microwave black stainless steel,Microwaves,92,13,1,0,9
15780,russell hobbs rhvm901 compact solo microwave black,Microwaves,50,7,1,0,9
15781,russell hobbs rhvm901 22l 900w freestanding digital inverter microwave,Microwaves,70,9,1,0,12
15782,neff h53w50s3gb 800w 17l built in,Microwaves,33,6,1,0,10
15783,swan retro sm22070grn solo microwave grey,Microwaves,41,6,1,0,10
